('09/02/1998', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('11/15/2010', 'DATETIME', 'Complaint Date', 'VALID', 1033)
('03/31/2015', 'DATETIME', 'Complaint Date', 'VALID', 1033)
('10/04/2015', 'DATETIME', 'Complaint Date', 'VALID', 1033)
('08/31/2008', 'DATETIME', 'Complaint Date', 'VALID', 1033)
('03/16/2010', 'DATETIME', 'Complaint Date', 'VALID', 1033)
('09/23/2012', 'DATETIME', 'Complaint Date', 'VALID', 1033)
('06/27/2008', 'DATETIME', 'Complaint Date', 'VALID', 1033)
('10/20/2013', 'DATETIME', 'Complaint Date', 'VALID', 1033)
('10/17/2015', 'DATETIME', 'Complaint Date', 'VALID', 1033)
('07/07/2010', 'DATETIME', 'Complaint Date', 'VALID', 1033)
('03/02/2016', 'DATETIME', 'Complaint Date', 'VALID', 1033)
('04/27/2011', 'DATETIME', 'Complaint Date', 'VALID', 1033)
('07/19/2015', 'DATETIME', 'Complaint Date', 'VALID', 1033)
('10/26/2007', 'DATETIME', 'Complaint Date', 'VALID', 1033)
('09/07/2006', 'DATETIME', 'Complaint Date', 'VALID', 1033)
('10/24/2015', 'DATETIME', 'Complaint Date', 'VALID', 1034)
('12/05/2011', 'DATETIME', 'Complaint Date', 'VALID', 1034)
('11/30/2013', 'DATETIME', 'Complaint Date', 'VALID', 1034)
('12/27/2016', 'DATETIME', 'Complaint Date', 'VALID', 1034)
('07/11/2011', 'DATETIME', 'Complaint Date', 'VALID', 1034)
('04/20/2007', 'DATETIME', 'Complaint Date', 'VALID', 1034)
('08/08/2009', 'DATETIME', 'Complaint Date', 'VALID', 1034)
('09/25/2008', 'DATETIME', 'Complaint Date', 'VALID', 1034)
('04/28/2010', 'DATETIME', 'Complaint Date', 'VALID', 1034)
('01/16/2015', 'DATETIME', 'Complaint Date', 'VALID', 1034)
('06/01/2015', 'DATETIME', 'Complaint Date', 'VALID', 1034)
('09/10/2015', 'DATETIME', 'Complaint Date', 'VALID', 1034)
('12/28/2012', 'DATETIME', 'Complaint Date', 'VALID', 1034)
('11/23/2010', 'DATETIME', 'Complaint Date', 'VALID', 1034)
('04/29/2010', 'DATETIME', 'Complaint Date', 'VALID', 1034)
('01/18/2013', 'DATETIME', 'Complaint Date', 'VALID', 1035)
('11/02/2011', 'DATETIME', 'Complaint Date', 'VALID', 1035)
('12/07/2007', 'DATETIME', 'Complaint Date', 'VALID', 1035)
('06/08/2009', 'DATETIME', 'Complaint Date', 'VALID', 1035)
('11/09/2010', 'DATETIME', 'Complaint Date', 'VALID', 1035)
('10/04/2009', 'DATETIME', 'Complaint Date', 'VALID', 1035)
('03/18/2012', 'DATETIME', 'Complaint Date', 'VALID', 1035)
('10/13/2012', 'DATETIME', 'Complaint Date', 'VALID', 1035)
('06/29/2011', 'DATETIME', 'Complaint Date', 'VALID', 1035)
('10/07/2009', 'DATETIME', 'Complaint Date', 'VALID', 1035)
('06/07/2015', 'DATETIME', 'Complaint Date', 'VALID', 1035)
('09/04/2012', 'DATETIME', 'Complaint Date', 'VALID', 1035)
('10/10/2009', 'DATETIME', 'Complaint Date', 'VALID', 1035)
('08/17/2008', 'DATETIME', 'Complaint Date', 'VALID', 1035)
('06/28/2006', 'DATETIME', 'Complaint Date', 'VALID', 1035)
('09/19/2007', 'DATETIME', 'Complaint Date', 'VALID', 1035)
('06/24/2013', 'DATETIME', 'Complaint Date', 'VALID', 1035)
('11/20/2012', 'DATETIME', 'Complaint Date', 'VALID', 1035)
('06/25/2007', 'DATETIME', 'Complaint Date', 'VALID', 1035)
('10/13/2011', 'DATETIME', 'Complaint Date', 'VALID', 1035)
('07/06/2010', 'DATETIME', 'Complaint Date', 'VALID', 1036)
('07/14/2010', 'DATETIME', 'Complaint Date', 'VALID', 1036)
('10/18/2008', 'DATETIME', 'Complaint Date', 'VALID', 1036)
('09/08/2008', 'DATETIME', 'Complaint Date', 'VALID', 1036)
('08/22/2011', 'DATETIME', 'Complaint Date', 'VALID', 1036)
('08/24/2009', 'DATETIME', 'Complaint Date', 'VALID', 1036)
('07/19/2009', 'DATETIME', 'Complaint Date', 'VALID', 1036)
('07/09/2008', 'DATETIME', 'Complaint Date', 'VALID', 1036)
('11/15/2016', 'DATETIME', 'Complaint Date', 'VALID', 1036)
('06/08/2014', 'DATETIME', 'Complaint Date', 'VALID', 1036)
('03/05/2016', 'DATETIME', 'Complaint Date', 'VALID', 1036)
('12/30/2011', 'DATETIME', 'Complaint Date', 'VALID', 1036)
('04/17/2009', 'DATETIME', 'Complaint Date', 'VALID', 1036)
('11/15/2015', 'DATETIME', 'Complaint Date', 'VALID', 1036)
('07/27/2006', 'DATETIME', 'Complaint Date', 'VALID', 1037)
('01/11/2013', 'DATETIME', 'Complaint Date', 'VALID', 1037)
('05/04/2014', 'DATETIME', 'Complaint Date', 'VALID', 1037)
('06/12/2006', 'DATETIME', 'Complaint Date', 'VALID', 1037)
('04/26/2011', 'DATETIME', 'Complaint Date', 'VALID', 1037)
('05/26/2010', 'DATETIME', 'Complaint Date', 'VALID', 1037)
('11/16/2012', 'DATETIME', 'Complaint Date', 'VALID', 1037)
('05/23/2009', 'DATETIME', 'Complaint Date', 'VALID', 1037)
('01/15/2015', 'DATETIME', 'Complaint Date', 'VALID', 1037)
('10/23/2014', 'DATETIME', 'Complaint Date', 'VALID', 1037)
('05/25/2007', 'DATETIME', 'Complaint Date', 'VALID', 1037)
('05/22/2006', 'DATETIME', 'Complaint Date', 'VALID', 1037)
('08/29/2008', 'DATETIME', 'Complaint Date', 'VALID', 1037)
('08/12/2013', 'DATETIME', 'Complaint Date', 'VALID', 1037)
('12/21/2015', 'DATETIME', 'Complaint Date', 'VALID', 1037)
('06/07/2010', 'DATETIME', 'Complaint Date', 'VALID', 1037)
('05/20/2012', 'DATETIME', 'Complaint Date', 'VALID', 1038)
('10/01/2011', 'DATETIME', 'Complaint Date', 'VALID', 1038)
('01/20/2011', 'DATETIME', 'Complaint Date', 'VALID', 1038)
('04/18/2009', 'DATETIME', 'Complaint Date', 'VALID', 1038)
('03/15/2015', 'DATETIME', 'Complaint Date', 'VALID', 1038)
('11/19/2013', 'DATETIME', 'Complaint Date', 'VALID', 1038)
('03/12/2015', 'DATETIME', 'Complaint Date', 'VALID', 1038)
('06/05/2006', 'DATETIME', 'Complaint Date', 'VALID', 1038)
('01/20/2015', 'DATETIME', 'Complaint Date', 'VALID', 1038)
('09/01/2006', 'DATETIME', 'Complaint Date', 'VALID', 1038)
('10/19/2014', 'DATETIME', 'Complaint Date', 'VALID', 1038)
('02/29/2016', 'DATETIME', 'Complaint Date', 'VALID', 1038)
('08/01/2010', 'DATETIME', 'Complaint Date', 'VALID', 1038)
('01/11/2014', 'DATETIME', 'Complaint Date', 'VALID', 1038)
('03/25/2008', 'DATETIME', 'Complaint Date', 'VALID', 1038)
('08/05/2013', 'DATETIME', 'Complaint Date', 'VALID', 1038)
('11/19/2015', 'DATETIME', 'Complaint Date', 'VALID', 1038)
('03/11/2014', 'DATETIME', 'Complaint Date', 'VALID', 1038)
('11/29/2012', 'DATETIME', 'Complaint Date', 'VALID', 1038)
('11/17/2011', 'DATETIME', 'Complaint Date', 'VALID', 1038)
('05/29/2013', 'DATETIME', 'Complaint Date', 'VALID', 1039)
('07/27/2009', 'DATETIME', 'Complaint Date', 'VALID', 1039)
('05/16/2009', 'DATETIME', 'Complaint Date', 'VALID', 1039)
('07/14/2006', 'DATETIME', 'Complaint Date', 'VALID', 1039)
('08/01/2013', 'DATETIME', 'Complaint Date', 'VALID', 1039)
('10/02/2012', 'DATETIME', 'Complaint Date', 'VALID', 1039)
('03/09/2015', 'DATETIME', 'Complaint Date', 'VALID', 1039)
('06/29/2009', 'DATETIME', 'Complaint Date', 'VALID', 1039)
('06/26/2011', 'DATETIME', 'Complaint Date', 'VALID', 1039)
('08/31/2009', 'DATETIME', 'Complaint Date', 'VALID', 1039)
('06/18/2011', 'DATETIME', 'Complaint Date', 'VALID', 1039)
('09/08/2006', 'DATETIME', 'Complaint Date', 'VALID', 1039)
('09/04/2008', 'DATETIME', 'Complaint Date', 'VALID', 1039)
('08/17/2007', 'DATETIME', 'Complaint Date', 'VALID', 1039)
('11/08/2008', 'DATETIME', 'Complaint Date', 'VALID', 1040)
('05/05/2009', 'DATETIME', 'Complaint Date', 'VALID', 1040)
('10/13/2013', 'DATETIME', 'Complaint Date', 'VALID', 1040)
('08/04/2008', 'DATETIME', 'Complaint Date', 'VALID', 1040)
('07/16/2007', 'DATETIME', 'Complaint Date', 'VALID', 1040)
('08/13/2010', 'DATETIME', 'Complaint Date', 'VALID', 1040)
('10/01/2012', 'DATETIME', 'Complaint Date', 'VALID', 1040)
('06/11/2007', 'DATETIME', 'Complaint Date', 'VALID', 1040)
('10/28/2011', 'DATETIME', 'Complaint Date', 'VALID', 1040)
('07/29/2011', 'DATETIME', 'Complaint Date', 'VALID', 1040)
('06/05/2016', 'DATETIME', 'Complaint Date', 'VALID', 1040)
('04/17/2010', 'DATETIME', 'Complaint Date', 'VALID', 1040)
('09/07/2015', 'DATETIME', 'Complaint Date', 'VALID', 1040)
('04/17/2016', 'DATETIME', 'Complaint Date', 'VALID', 1040)
('11/15/2011', 'DATETIME', 'Complaint Date', 'VALID', 1040)
('05/23/2006', 'DATETIME', 'Complaint Date', 'VALID', 1040)
('06/16/2006', 'DATETIME', 'Complaint Date', 'VALID', 1040)
('01/30/2014', 'DATETIME', 'Complaint Date', 'VALID', 1040)
('09/22/2010', 'DATETIME', 'Complaint Date', 'VALID', 1040)
('08/20/2007', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('06/05/2008', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('12/11/2012', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('02/16/2013', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('08/05/2012', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('04/19/2015', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('11/23/2014', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('01/17/2012', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('11/25/2006', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('08/01/2006', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('07/17/2011', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('05/03/2007', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('08/21/2010', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('05/13/2008', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('06/26/2009', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('02/09/2012', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('05/11/2007', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('07/22/2007', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('08/16/2011', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('04/25/2007', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('04/10/2016', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('04/27/2014', 'DATETIME', 'Complaint Date', 'VALID', 1041)
('03/09/2010', 'DATETIME', 'Complaint Date', 'VALID', 1042)
('12/03/2013', 'DATETIME', 'Complaint Date', 'VALID', 1042)
('03/03/2010', 'DATETIME', 'Complaint Date', 'VALID', 1042)
('04/24/2016', 'DATETIME', 'Complaint Date', 'VALID', 1042)
('05/15/2010', 'DATETIME', 'Complaint Date', 'VALID', 1042)
('11/03/2014', 'DATETIME', 'Complaint Date', 'VALID', 1042)
('06/17/2009', 'DATETIME', 'Complaint Date', 'VALID', 1042)
('06/10/2012', 'DATETIME', 'Complaint Date', 'VALID', 1042)
('07/23/2010', 'DATETIME', 'Complaint Date', 'VALID', 1042)
('09/20/2007', 'DATETIME', 'Complaint Date', 'VALID', 1042)
('10/29/2013', 'DATETIME', 'Complaint Date', 'VALID', 1042)
('12/18/2013', 'DATETIME', 'Complaint Date', 'VALID', 1042)
('11/07/2011', 'DATETIME', 'Complaint Date', 'VALID', 1043)
('05/17/2015', 'DATETIME', 'Complaint Date', 'VALID', 1043)
('04/15/2013', 'DATETIME', 'Complaint Date', 'VALID', 1043)
('04/27/2016', 'DATETIME', 'Complaint Date', 'VALID', 1043)
('11/23/2011', 'DATETIME', 'Complaint Date', 'VALID', 1043)
('11/28/2012', 'DATETIME', 'Complaint Date', 'VALID', 1043)
('12/10/2012', 'DATETIME', 'Complaint Date', 'VALID', 1043)
('05/29/2010', 'DATETIME', 'Complaint Date', 'VALID', 1043)
('05/13/2012', 'DATETIME', 'Complaint Date', 'VALID', 1043)
('10/03/2006', 'DATETIME', 'Complaint Date', 'VALID', 1043)
('01/22/2015', 'DATETIME', 'Complaint Date', 'VALID', 1043)
('09/11/2008', 'DATETIME', 'Complaint Date', 'VALID', 1044)
('05/23/2013', 'DATETIME', 'Complaint Date', 'VALID', 1044)
('01/13/2015', 'DATETIME', 'Complaint Date', 'VALID', 1044)
('08/19/2012', 'DATETIME', 'Complaint Date', 'VALID', 1044)
('04/17/2007', 'DATETIME', 'Complaint Date', 'VALID', 1044)
('11/17/2013', 'DATETIME', 'Complaint Date', 'VALID', 1044)
('04/05/2013', 'DATETIME', 'Complaint Date', 'VALID', 1044)
('01/10/2013', 'DATETIME', 'Complaint Date', 'VALID', 1044)
('08/23/2007', 'DATETIME', 'Complaint Date', 'VALID', 1044)
('03/05/2008', 'DATETIME', 'Complaint Date', 'VALID', 1044)
('10/29/2009', 'DATETIME', 'Complaint Date', 'VALID', 1044)
('06/21/2008', 'DATETIME', 'Complaint Date', 'VALID', 1044)
('02/18/2012', 'DATETIME', 'Complaint Date', 'VALID', 1044)
('01/16/2010', 'DATETIME', 'Complaint Date', 'VALID', 1044)
('03/18/2015', 'DATETIME', 'Complaint Date', 'VALID', 1044)
('02/01/2016', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('03/28/2013', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('06/19/2013', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('05/30/2013', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('06/14/2011', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('05/12/2007', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('01/07/2008', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('06/11/2012', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('08/11/2006', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('08/31/2006', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('09/23/2007', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('06/13/2009', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('11/30/2016', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('08/27/2008', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('10/01/2016', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('12/01/2014', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('03/04/2010', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('04/09/2010', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('01/20/2012', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('10/31/2010', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('01/20/2016', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('12/13/2013', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('09/05/2010', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('11/23/2016', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('08/06/2008', 'DATETIME', 'Complaint Date', 'VALID', 1045)
('09/27/2016', 'DATETIME', 'Complaint Date', 'VALID', 1046)
('08/10/2009', 'DATETIME', 'Complaint Date', 'VALID', 1046)
('04/14/2010', 'DATETIME', 'Complaint Date', 'VALID', 1046)
('07/09/2016', 'DATETIME', 'Complaint Date', 'VALID', 1046)
('11/24/2009', 'DATETIME', 'Complaint Date', 'VALID', 1046)
('05/02/2009', 'DATETIME', 'Complaint Date', 'VALID', 1046)
('05/08/2014', 'DATETIME', 'Complaint Date', 'VALID', 1046)
('11/14/2014', 'DATETIME', 'Complaint Date', 'VALID', 1046)
('11/17/2006', 'DATETIME', 'Complaint Date', 'VALID', 1046)
('10/21/2007', 'DATETIME', 'Complaint Date', 'VALID', 1046)
('03/15/2012', 'DATETIME', 'Complaint Date', 'VALID', 1046)
('06/07/2012', 'DATETIME', 'Complaint Date', 'VALID', 1046)
('12/05/2008', 'DATETIME', 'Complaint Date', 'VALID', 1046)
('11/16/2007', 'DATETIME', 'Complaint Date', 'VALID', 1046)
('11/26/2010', 'DATETIME', 'Complaint Date', 'VALID', 1046)
('09/26/2011', 'DATETIME', 'Complaint Date', 'VALID', 1046)
('07/16/2011', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('04/01/2011', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('04/27/2010', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('07/31/2016', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('06/21/2010', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('10/27/2013', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('02/13/2013', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('12/22/2016', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('07/31/2011', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('10/31/2011', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('01/09/2009', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('04/05/2008', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('11/28/2006', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('04/28/2011', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('01/04/2013', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('07/19/2008', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('05/08/2010', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('10/26/2012', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('07/06/2011', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('02/08/2008', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('06/02/2008', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('10/10/2006', 'DATETIME', 'Complaint Date', 'VALID', 1047)
('09/22/2009', 'DATETIME', 'Complaint Date', 'VALID', 1048)
('10/22/2011', 'DATETIME', 'Complaint Date', 'VALID', 1048)
('08/02/2011', 'DATETIME', 'Complaint Date', 'VALID', 1048)
('06/13/2012', 'DATETIME', 'Complaint Date', 'VALID', 1048)
('03/26/2008', 'DATETIME', 'Complaint Date', 'VALID', 1048)
('04/28/2012', 'DATETIME', 'Complaint Date', 'VALID', 1048)
('12/04/2012', 'DATETIME', 'Complaint Date', 'VALID', 1048)
('08/07/2010', 'DATETIME', 'Complaint Date', 'VALID', 1048)
('07/28/2010', 'DATETIME', 'Complaint Date', 'VALID', 1048)
('12/17/2010', 'DATETIME', 'Complaint Date', 'VALID', 1048)
('01/06/2016', 'DATETIME', 'Complaint Date', 'VALID', 1048)
('09/17/2008', 'DATETIME', 'Complaint Date', 'VALID', 1048)
('10/06/2007', 'DATETIME', 'Complaint Date', 'VALID', 1048)
('08/09/2009', 'DATETIME', 'Complaint Date', 'VALID', 1048)
('08/30/2011', 'DATETIME', 'Complaint Date', 'VALID', 1049)
('10/16/2013', 'DATETIME', 'Complaint Date', 'VALID', 1049)
('05/11/2006', 'DATETIME', 'Complaint Date', 'VALID', 1049)
('12/07/2015', 'DATETIME', 'Complaint Date', 'VALID', 1049)
('11/28/2014', 'DATETIME', 'Complaint Date', 'VALID', 1049)
('06/17/2008', 'DATETIME', 'Complaint Date', 'VALID', 1049)
('07/24/2011', 'DATETIME', 'Complaint Date', 'VALID', 1049)
('12/02/2010', 'DATETIME', 'Complaint Date', 'VALID', 1049)
('07/08/2009', 'DATETIME', 'Complaint Date', 'VALID', 1049)
('03/20/2010', 'DATETIME', 'Complaint Date', 'VALID', 1049)
('07/21/2007', 'DATETIME', 'Complaint Date', 'VALID', 1049)
('09/05/2012', 'DATETIME', 'Complaint Date', 'VALID', 1049)
('11/09/2006', 'DATETIME', 'Complaint Date', 'VALID', 1049)
('11/13/2016', 'DATETIME', 'Complaint Date', 'VALID', 1049)
('06/01/2006', 'DATETIME', 'Complaint Date', 'VALID', 1050)
('12/16/2015', 'DATETIME', 'Complaint Date', 'VALID', 1050)
('12/19/2015', 'DATETIME', 'Complaint Date', 'VALID', 1050)
('11/11/2010', 'DATETIME', 'Complaint Date', 'VALID', 1050)
('05/21/2009', 'DATETIME', 'Complaint Date', 'VALID', 1050)
('11/27/2007', 'DATETIME', 'Complaint Date', 'VALID', 1050)
('05/03/2012', 'DATETIME', 'Complaint Date', 'VALID', 1050)
('04/28/2007', 'DATETIME', 'Complaint Date', 'VALID', 1050)
('04/10/2015', 'DATETIME', 'Complaint Date', 'VALID', 1050)
('03/10/2010', 'DATETIME', 'Complaint Date', 'VALID', 1050)
('07/25/2006', 'DATETIME', 'Complaint Date', 'VALID', 1050)
('10/26/2011', 'DATETIME', 'Complaint Date', 'VALID', 1051)
('09/02/2010', 'DATETIME', 'Complaint Date', 'VALID', 1051)
('06/01/2013', 'DATETIME', 'Complaint Date', 'VALID', 1051)
('12/14/2015', 'DATETIME', 'Complaint Date', 'VALID', 1051)
('03/18/2014', 'DATETIME', 'Complaint Date', 'VALID', 1051)
('12/27/2013', 'DATETIME', 'Complaint Date', 'VALID', 1051)
('11/21/2014', 'DATETIME', 'Complaint Date', 'VALID', 1051)
('11/19/2011', 'DATETIME', 'Complaint Date', 'VALID', 1051)
('03/14/2015', 'DATETIME', 'Complaint Date', 'VALID', 1051)
('01/21/2010', 'DATETIME', 'Complaint Date', 'VALID', 1051)
('12/18/2008', 'DATETIME', 'Complaint Date', 'VALID', 1051)
('10/03/2016', 'DATETIME', 'Complaint Date', 'VALID', 1051)
('01/01/2007', 'DATETIME', 'Complaint Date', 'VALID', 1051)
('10/16/2012', 'DATETIME', 'Complaint Date', 'VALID', 1051)
('01/27/2016', 'DATETIME', 'Complaint Date', 'VALID', 1051)
('09/01/2011', 'DATETIME', 'Complaint Date', 'VALID', 1051)
('10/19/2007', 'DATETIME', 'Complaint Date', 'VALID', 1052)
('10/25/2016', 'DATETIME', 'Complaint Date', 'VALID', 1052)
('06/10/2011', 'DATETIME', 'Complaint Date', 'VALID', 1052)
('07/07/2006', 'DATETIME', 'Complaint Date', 'VALID', 1052)
('08/30/2006', 'DATETIME', 'Complaint Date', 'VALID', 1052)
('08/29/2011', 'DATETIME', 'Complaint Date', 'VALID', 1052)
('06/01/2009', 'DATETIME', 'Complaint Date', 'VALID', 1052)
('03/28/2008', 'DATETIME', 'Complaint Date', 'VALID', 1052)
('08/17/2009', 'DATETIME', 'Complaint Date', 'VALID', 1052)
('06/21/2007', 'DATETIME', 'Complaint Date', 'VALID', 1052)
('03/01/2007', 'DATETIME', 'Complaint Date', 'VALID', 1052)
('02/28/2014', 'DATETIME', 'Complaint Date', 'VALID', 1052)
('03/12/2011', 'DATETIME', 'Complaint Date', 'VALID', 1052)
('10/22/2014', 'DATETIME', 'Complaint Date', 'VALID', 1052)
('06/27/2009', 'DATETIME', 'Complaint Date', 'VALID', 1052)
('05/24/2012', 'DATETIME', 'Complaint Date', 'VALID', 1052)
('10/10/2012', 'DATETIME', 'Complaint Date', 'VALID', 1052)
('02/11/2011', 'DATETIME', 'Complaint Date', 'VALID', 1053)
('12/15/2012', 'DATETIME', 'Complaint Date', 'VALID', 1053)
('11/05/2011', 'DATETIME', 'Complaint Date', 'VALID', 1053)
('10/08/2009', 'DATETIME', 'Complaint Date', 'VALID', 1053)
('07/24/2009', 'DATETIME', 'Complaint Date', 'VALID', 1053)
('10/05/2010', 'DATETIME', 'Complaint Date', 'VALID', 1053)
('03/29/2012', 'DATETIME', 'Complaint Date', 'VALID', 1053)
('07/21/2008', 'DATETIME', 'Complaint Date', 'VALID', 1053)
('12/01/2006', 'DATETIME', 'Complaint Date', 'VALID', 1053)
('08/25/2011', 'DATETIME', 'Complaint Date', 'VALID', 1053)
('12/14/2014', 'DATETIME', 'Complaint Date', 'VALID', 1053)
('09/11/2010', 'DATETIME', 'Complaint Date', 'VALID', 1053)
('04/15/2010', 'DATETIME', 'Complaint Date', 'VALID', 1053)
('11/07/2009', 'DATETIME', 'Complaint Date', 'VALID', 1053)
('05/26/2014', 'DATETIME', 'Complaint Date', 'VALID', 1054)
('10/27/2010', 'DATETIME', 'Complaint Date', 'VALID', 1054)
('09/08/2011', 'DATETIME', 'Complaint Date', 'VALID', 1054)
('05/04/2007', 'DATETIME', 'Complaint Date', 'VALID', 1054)
('06/29/2015', 'DATETIME', 'Complaint Date', 'VALID', 1054)
('02/08/2012', 'DATETIME', 'Complaint Date', 'VALID', 1054)
('05/31/2007', 'DATETIME', 'Complaint Date', 'VALID', 1054)
('04/19/2012', 'DATETIME', 'Complaint Date', 'VALID', 1054)
('10/13/2006', 'DATETIME', 'Complaint Date', 'VALID', 1054)
('08/15/2012', 'DATETIME', 'Complaint Date', 'VALID', 1054)
('03/26/2016', 'DATETIME', 'Complaint Date', 'VALID', 1054)
('07/27/2010', 'DATETIME', 'Complaint Date', 'VALID', 1054)
('07/13/2006', 'DATETIME', 'Complaint Date', 'VALID', 1055)
('01/07/2016', 'DATETIME', 'Complaint Date', 'VALID', 1055)
('12/01/2008', 'DATETIME', 'Complaint Date', 'VALID', 1055)
('04/07/2011', 'DATETIME', 'Complaint Date', 'VALID', 1055)
('07/17/2010', 'DATETIME', 'Complaint Date', 'VALID', 1055)
('02/02/2014', 'DATETIME', 'Complaint Date', 'VALID', 1055)
('06/16/2008', 'DATETIME', 'Complaint Date', 'VALID', 1055)
('11/30/2015', 'DATETIME', 'Complaint Date', 'VALID', 1055)
('08/11/2009', 'DATETIME', 'Complaint Date', 'VALID', 1055)
